taxon,glottocode,xd_ids,soc_ids
Cojubim,kuyu1236,,
Jaru,yaru1257,,
Kitemoka,kite1237,,
More,iten1243,,
OroWin,orow1243,,
Tapakura,chap1269,,
Tora,tora1263,,
Urupa,urup1245,,
Wanyam,wany1246,,
Wari,wari1268,,
