taxon,glottocode,xd_ids,soc_ids
akur1238,akur1238,xd916,B37
baka1277,baka1277,xd1400,Si3
cama1252,cama1252,xd1337,Sc11
enap1235,enap1235,xd1339,Sc13
gali1262,gali1262,xd1329,Sb4
kuik1246,kuik1246,xd1398,Si10
macu1259,macu1259,xd1338,Sc12
maqu1238,maqu1238,xd1342,Sc16
mura1272,mura1272,xd1346,"Sc3, SCCS164"
taul1252,taul1252,xd1341,Sc15
tyre1237,tyre1237,xd1326,"Sb1, SCCS161"
waiw1244,waiw1244,xd1359,Sd7
waya1269,waya1269,xd1340,Sc14
yaba1248,yaba1248,xd1350,Sc7
yukp1241,yukp1241,xd1332,Sb7
