soc_id,sub_case,year,var_id,code,comment,references,source_coded_data,admin_comment
B1,,1970,B001,65,,avadhani1975; brosius1986; harrison1949; kedit1982; oldrey1975; sellato1994; urquhart1951,Binford_2001_Table_5.01,
B10,,1900,B001,65,,bailey1863; seligmannandseligmann1911; skeatandblagden1906; spittel1945,Binford_2001_Table_5.01,
B100,,NA,B001,60,,blundell1975; blundell1980; love1917; love1936,Binford_2001_Table_5.01,
B101,,1934,B001,60,,kaberry1939,Binford_2001_Table_5.01,
B102,,1909,B001,35,,memmott1983a; memmott1983b,Binford_2001_Table_5.01,
B103,,1928,B001,13,,tindale1962a; tindale1962b,Binford_2001_Table_5.01,
B104,,NA,B001,55,,,Binford_2001_Table_5.01,
B105,,1900,B001,68,,birdsell1967; harris1978; harris1982; roth1909,Binford_2001_Table_5.01,
B106,,1910,B001,55,,clement1903; radcliffebrown1912,Binford_2001_Table_5.01,
B107,,1870,B001,24,,brayshaw1990; lumholtz1889,Binford_2001_Table_5.01,
B108,,1934,B001,65,,kaberry1939; nind1831,Binford_2001_Table_5.01,
B109,,1965,B001,70,,abbie1957; meggitt1962; meggittperscomm1973,Binford_2001_Table_5.01,
B11,,1972,B001,82,,morris1982a,Binford_2001_Table_5.01,
B110,,1880,B001,65,,petersonandlong1986; tonkinson1978,Binford_2001_Table_5.01,
B111,,1960,B001,70,,harris1978; petersonandlong1986,Binford_2001_Table_5.01,
B112,,1968,B001,80,,petersonandlong1986,Binford_2001_Table_5.01,
B113,,1936,B001,65,,campbelletal1936; gargettandhayden1991; haydenperscomm1990; haydenperscomm1992; long1970; long1971; meggitt1962; myers1986; petersonandlong1986,Binford_2001_Table_5.01,
B114,,1848,B001,20,,colliverandwoolston1975,Binford_2001_Table_5.01,
B115,,1840,B001,55,,morwood1987; winterbotham1980,Binford_2001_Table_5.01,
B116,,1900,B001,65,,duncankemp1964,Binford_2001_Table_5.01,
B117,,1965,B001,65,,binfordfieldnotes1974; campbelletal1936; denham1975; oconnell1987,Binford_2001_Table_5.01,
B118,,1968,B001,75,,gould1968; gould1969; gould1971; gould1977,Binford_2001_Table_5.01,
B119,,1850,B001,35,,belshaw1978; debertrodano1978; gardner1978,Binford_2001_Table_5.01,
B12,,1965,B001,45,,headland1986; headlandperscomm1992; headlandperscomm1993,Binford_2001_Table_5.01,
B120,,1968,B001,65,,brokensha1975; campbelletal1936; layton1983; long1970; petersonandlong1986; tindale1972; yengoyan1970,Binford_2001_Table_5.01,
B121,,1900,B001,55,,gason1879; howitt1891; sturt1849a,Binford_2001_Table_5.01,
B122,,1870,B001,65,,roberts1953; schulze1891,Binford_2001_Table_5.01,
B123,,1922,B001,65,,tindaleperscomm1965; tindaleperscomm1966; tindaleperscomm196668; white1915,Binford_2001_Table_5.01,
B124,,1900,B001,55,,binfordfieldnotes1993; long1970; roberts1953; spencerandgillen1899; spencerandgillen1927,Binford_2001_Table_5.01,
B125,,1880,B001,45,,parker1905,Binford_2001_Table_5.01,
B126,,1912,B001,50,,petersonandlong1986; tindaleperscomm1966,Binford_2001_Table_5.01,
B127,,1941,B001,55,,berndtandberndt1944; long1970,Binford_2001_Table_5.01,
B128,,1890,B001,40,,,Binford_2001_Table_5.01,
B129,,1840,B001,45,,cawthorne1844; draperperscomm1993,Binford_2001_Table_5.01,
B13,,1979,B001,35,,rai1982; wastl1957,Binford_2001_Table_5.01,
B130,,1910,B001,40,,,Binford_2001_Table_5.01,
B131,,1850,B001,45,,,Binford_2001_Table_5.01,
B132,,1850,B001,40,,nind1831,Binford_2001_Table_5.01,
B133,,1850,B001,35,,williams1985,Binford_2001_Table_5.01,
B134,,1850,B001,35,,cannon1983; gaughwinandsullivan1984,Binford_2001_Table_5.01,
B135,,1850,B001,45,,fisonandhowitt1880; howitt1904,Binford_2001_Table_5.01,
B136,,1830,B001,25,,hiatt1967; jones1971; jones1972; plomley1983; roth1899,Binford_2001_Table_5.01,
B137,,1830,B001,15,,hiatt1967; jones1971; jones1972,Binford_2001_Table_5.01,
B14,,1924,B001,50,,goodmanetal1985; vanoverbergh1925,Binford_2001_Table_5.01,
B143,,1900,B001,30,,bowen1976; gilg1965; griffen1959; kroeber1931; mcgee1898,Binford_2001_Table_5.01,
B144,,1870,B001,75,,bean1972; gifford1926b; kroeber1925a; strong1929a,Binford_2001_Table_5.01,
B145,,1870,B001,75,,gifford1926b; strong1929a,Binford_2001_Table_5.01,
B146,,1880,B001,55,,meigs1939,Binford_2001_Table_5.01,
B147,,1850,B001,55,,kroeber1925a; luomala1978,Binford_2001_Table_5.01,
B148,,1860,B001,50,,cook1955; gayton1948a; gifford1926b; kroeber1925a; wallace1978b,Binford_2001_Table_5.01,
B149,,1870,B001,60,,benedict1924; gifford1926b; kroeber1925a,Binford_2001_Table_5.01,
B15,,1940,B001,85,,furerhaimendorf1943,Binford_2001_Table_5.01,
B150,,1860,B001,60,,gifford1926b; oxendine1983; sparkman1908,Binford_2001_Table_5.01,
B151,,1860,B001,45,,cook1955; gayton1948a; gayton1948b,Binford_2001_Table_5.01,
B152,,1850,B001,50,,voegelin1938,Binford_2001_Table_5.01,
B153,,1850,B001,60,,gifford1926b; goldschmidt1948; goldschmidtperscomm1966,Binford_2001_Table_5.01,
B154,,1850,B001,50,,cook1955; gayton1948a; gifford1926b; spier1978,Binford_2001_Table_5.01,
B155,,1850,B001,50,,barrett1908; gifford1926b; johnson1978; kroeber1932,Binford_2001_Table_5.01,
B156,,1770,B001,40,,,Binford_2001_Table_5.01,
B157,,1870,B001,50,,gayton1948a; gayton1948b; gifford1932b,Binford_2001_Table_5.01,
B158,,1860,B001,60,,barrett1908; gifford1926b; loeb1926b,Binford_2001_Table_5.01,
B159,,1860,B001,65,,cook1956; gifford1926a,Binford_2001_Table_5.01,
B16,,1963,B001,75,,bernatzik1951; flatz1963; nimmanahaemindaandhartlandswam1962; pookajorn1985; pookajorn1988; trier1981; velder1963,Binford_2001_Table_5.01,
B160,,1860,B001,35,,barrett1908; cookandheizer1965; dubois1935,Binford_2001_Table_5.01,
B161,,1860,B001,25,,cookandheizer1965,Binford_2001_Table_5.01,
B162,,1860,B001,30,,dixon1910,Binford_2001_Table_5.01,
B163,,1850,B001,50,,cookandheizer1965; faye1923; kroeber1929; wilsonandtowne1978,Binford_2001_Table_5.01,
B164,,1805,B001,50,,gifford1926b,Binford_2001_Table_5.01,
B165,,1860,B001,45,,barrett1908; cook1956,Binford_2001_Table_5.01,
B166,,1860,B001,40,,cook1956; goddard1923; nomland1935,Binford_2001_Table_5.01,
B167,,NA,B001,45,,,Binford_2001_Table_5.01,
B168,,1850,B001,40,,collierandthalman1991,Binford_2001_Table_5.01,
B169,,NA,B001,40,,cook1956; nomland1938,Binford_2001_Table_5.01,
B17,,1963,B001,85,,gardner1965; gardner1972; gardner1988,Binford_2001_Table_5.01,
B170,,NA,B001,60,,cook1955,Binford_2001_Table_5.01,
B171,,1850,B001,50,,cook1956; foster1944; gifford1926b,Binford_2001_Table_5.01,
B172,,1860,B001,55,,barrett1908; cook1956; cookandheizer1965; driver1936,Binford_2001_Table_5.01,
B173,,1860,B001,50,,barrett1908; cook1956; gifford1926b; loeb1926b,Binford_2001_Table_5.01,
B174,,1860,B001,45,,gifford1926b; waterman1918,Binford_2001_Table_5.01,
B175,,1850,B001,55,,barrett1908; barrettandgifford1933; cook1955; cookandheizer1965; gifford1916; gifford1926b,Binford_2001_Table_5.01,
B176,,1860,B001,35,,gray1987,Binford_2001_Table_5.01,
B177,,1860,B001,25,,gifford1939; miller1978,Binford_2001_Table_5.01,
B178,,1870,B001,25,,cook1956; drucker1940,Binford_2001_Table_5.01,
B179,,1860,B001,45,,cookandheizer1965; dixon1907,Binford_2001_Table_5.01,
B18,,1963,B001,65,,senandsen1955; williams1974,Binford_2001_Table_5.01,
B180,,1860,B001,35,,cook1956; gifford1926b; goddard1904; kroeber1925a; wallace1978a,Binford_2001_Table_5.01,
B181,,1870,B001,10,,gray1987,Binford_2001_Table_5.01,
B182,,1860,B001,35,,cook1956; cookandheizer1965; schenckandgifford1952,Binford_2001_Table_5.01,
B183,,1860,B001,35,,gifford1926b,Binford_2001_Table_5.01,
B184,,1860,B001,30,,cook1956; gifford1926b; loud1918; schalk1978,Binford_2001_Table_5.01,
B185,,1850,B001,50,,cookandheizer1965; dixon1905; gifford1926b,Binford_2001_Table_5.01,
B186,,1850,B001,20,,cook1956; gifford1926b; heizerandmills1952; kroeber1925a; schalk1978,Binford_2001_Table_5.01,
B187,,1860,B001,30,,gifford1926b; kniffen1926; kroeber1962,Binford_2001_Table_5.01,
B188,,1860,B001,45,,gifford1926b; ray1963,Binford_2001_Table_5.01,
B189,,1860,B001,30,,gifford1926b; spier1930,Binford_2001_Table_5.01,
B19,,1946,B001,90,,ehrenfels1952,Binford_2001_Table_5.01,
B190,,1760,B001,70,,aschmann1967; baegert1863; baegert1865,Binford_2001_Table_5.01,
B191,,1570,B001,65,,,Binford_2001_Table_5.01,
B192,,1860,B001,75,,smith1978; steward1938,Binford_2001_Table_5.01,
B193,,1800,B001,30,,bolton1916; schaedel1949; stiles1906,Binford_2001_Table_5.01,
B194,,1715,B001,65,,,Binford_2001_Table_5.01,
B195,,1850,B001,65,,steward1938,Binford_2001_Table_5.01,
B196,,1870,B001,60,,corbusier1886; gifford1932a,Binford_2001_Table_5.01,
B197,,1860,B001,60,,steward1936; steward1938,Binford_2001_Table_5.01,
B198,,1870,B001,65,,hayden1936; hrdlicka1909; kniffen1935; kroeber1935,Binford_2001_Table_5.01,
B199,,1860,B001,60,,steward1938; voegelin1938; zigmond1986,Binford_2001_Table_5.01,
B2,,1968,B001,65,,cadelina1982; eder1978; eder1984; eder1987; warren1964,Binford_2001_Table_5.01,
B20,,1974,B001,75,,bhanu1982; bhanu1992,Binford_2001_Table_5.01,
B200,,1860,B001,60,,steward1936; steward1938,Binford_2001_Table_5.01,
B201,,1860,B001,50,,kelly1964; kellyandfowler1986,Binford_2001_Table_5.01,
B202,,1870,B001,65,,gifford1926b; liljebladandfowler1986; lowie1909; steward1933; steward1938,Binford_2001_Table_5.01,
B203,,1860,B001,55,,steward1938; thomas1983,Binford_2001_Table_5.01,
B204,,1860,B001,60,,euler1972; eulerandfowler1966; hrdlicka1909; kelly1964; kellyandfowler1986; knack1975; stoffleandevans1978,Binford_2001_Table_5.01,
B205,,1870,B001,48,,davis1965,Binford_2001_Table_5.01,
B206,,1860,B001,55,,fowlerandliljeblad1986; steward1938,Binford_2001_Table_5.01,
B207,,1860,B001,30,,gouldandplew1996; gouldperscomm1992; murphyandmurphy1960; steward1938,Binford_2001_Table_5.01,
B208,,1860,B001,50,,boas1899; fowler1966; fowlerandliljeblad1986,Binford_2001_Table_5.01,
B209,,1860,B001,40,,boas1899; callawayetal1986; janetski1983,Binford_2001_Table_5.01,
B21,,1978,B001,90,,bird1983; birddavid1987,Binford_2001_Table_5.01,
B210,,1870,B001,50,,fowler1992,Binford_2001_Table_5.01,
B211,,1860,B001,50,,steward1938,Binford_2001_Table_5.01,
B212,,1870,B001,40,,gifford1926b; riddell1960,Binford_2001_Table_5.01,
B213,,1870,B001,45,,steward1938,Binford_2001_Table_5.01,
B214,,1860,B001,50,,steward1938,Binford_2001_Table_5.01,
B215,,1870,B001,45,,steward1938,Binford_2001_Table_5.01,
B216,,1860,B001,40,,boas1899; ewers1955; harris1940; lowie1924; steward1938,Binford_2001_Table_5.01,
B217,,1860,B001,55,,steward1938,Binford_2001_Table_5.01,
B218,,1860,B001,45,,steward1938,Binford_2001_Table_5.01,
B219,,1860,B001,40,,cook1955; gayton1948a; gifford1926b; gifford1932b; whiting1964,Binford_2001_Table_5.01,
B22,,1900,B001,10,,batchelor1927; hitchcock1891; landor1893; watanabe1964; watanabe1972,Binford_2001_Table_5.01,
B221,,1860,B001,40,,steward1938,Binford_2001_Table_5.01,
B222,,1860,B001,35,,callawayetal1986; hrdlicka1909; smith1974,Binford_2001_Table_5.01,
B223,,1870,B001,45,,lowie1924,Binford_2001_Table_5.01,
B224,,1860,B001,50,,steward1938,Binford_2001_Table_5.01,
B225,,1850,B001,48,,dazevedo1963; downs1966; gifford1926b; price1962,Binford_2001_Table_5.01,
B226,,1870,B001,50,,brink1969; kelly1932,Binford_2001_Table_5.01,
B227,,1860,B001,20,,lowie1924; shimkin1947; steward1974a,Binford_2001_Table_5.01,
B228,,1860,B001,55,,steward1938,Binford_2001_Table_5.01,
B229,,1860,B001,30,,steward1938,Binford_2001_Table_5.01,
B23,,1900,B001,10,,qiu1983,Binford_2001_Table_5.01,
B230,,1860,B001,40,,boas1899; smith1974; steward1974b; stewart1941,Binford_2001_Table_5.01,
B231,,1870,B001,45,,whiting1950,Binford_2001_Table_5.01,
B232,,1860,B001,20,,boas1899; steward1938,Binford_2001_Table_5.01,
B233,,1860,B001,45,,steward1938,Binford_2001_Table_5.01,
B234,,1860,B001,35,,boas1899; steward1974b,Binford_2001_Table_5.01,
B24,,1900,B001,5,,lee1967; shimkin1939,Binford_2001_Table_5.01,
B240,,1880,B001,60,,basehartperscomm1972; hrdlicka1909; swanton1952,Binford_2001_Table_5.01,
B241,,1870,B001,20,,goldstein1934; wallaceandhoebel1952,Binford_2001_Table_5.01,
B242,,1880,B001,60,,basehart1972; morice1906b; opler1937,Binford_2001_Table_5.01,
B243,,1870,B001,20,,bamforth1988; mishkin1940; newcomb1961,Binford_2001_Table_5.01,
B244,,1860,B001,10,,bamforth1988; ewers1955,Binford_2001_Table_5.01,
B245,,1860,B001,15,,bushnell1922; gussow1954; moore1987; moore1991,Binford_2001_Table_5.01,
B246,,1860,B001,20,,eggan1937; flannery1953; gussowetal1974; hilger1952,Binford_2001_Table_5.01,
B248,,1870,B001,20,,bamforth1988; denig1953; denig1961; ewers1955; kelly1995,Binford_2001_Table_5.01,
B249,,1870,B001,10,,bushnell1922; culbertson1952; sullivan1920,Binford_2001_Table_5.01,
B25,,1920,B001,3,,shternberg1933,Binford_2001_Table_5.01,
B250,,1880,B001,15,,chamberlain1892; turneyhigh1941,Binford_2001_Table_5.01,
B252,,1860,B001,30,,boas1899; murphyandmurphy1960; steward1938,Binford_2001_Table_5.01,
B253,,1870,B001,20,,bamforth1988; culbertson1952; ewers1955; flannery1953; swanton1952,Binford_2001_Table_5.01,
B254,,1850,B001,10,,skinner1914,Binford_2001_Table_5.01,
B255,,1850,B001,20,,dejong1912; ewers1955; kehoe1993,Binford_2001_Table_5.01,
B256,,1850,B001,20,,bushnell1922; ewers1955; ewers1971; lewis1973; robbins1971; wissler1911,Binford_2001_Table_5.01,
B257,,1870,B001,20,,bushnell1922; culbertson1952; denig1930; lowrieandclarke1832,Binford_2001_Table_5.01,
B258,,1850,B001,10,,bamforth1988; bushnell1922; mandelbaum1940,Binford_2001_Table_5.01,
B259,,1850,B001,10,,bamforth1988; ewers1955,Binford_2001_Table_5.01,
B26,,1900,B001,5,,jochelson1924; jochelson1926; kreynovich1979,Binford_2001_Table_5.01,
B260,,1880,B001,10,,bamforth1988; jenness1938,Binford_2001_Table_5.01,
B268,,1880,B001,15,,drucker1990; kelly1995; suttles1990,Binford_2001_Table_5.01,
B269,,1860,B001,10,,boas1891a; drucker1939,Binford_2001_Table_5.01,
B27,,1933,B001,1,,chard1963; popov1966,Binford_2001_Table_5.01,
B270,,1870,B001,15,,smith1940a; smith1940b,Binford_2001_Table_5.01,
B271,,1850,B001,10,,eells1884; eells1887; elmendorf1960; kelly1995,Binford_2001_Table_5.01,
B272,,1880,B001,15,,schalk1978; taylor1974a; taylor1974b,Binford_2001_Table_5.01,
B273,,1880,B001,5,,cybulski1990b; drucker1951; koppert1930; schalk1978,Binford_2001_Table_5.01,
B274,,1850,B001,15,,ray1937; ray1938; silverstein1990,Binford_2001_Table_5.01,
B275,,1860,B001,10,,boyd1990; zenk1990,Binford_2001_Table_5.01,
B276,,1860,B001,10,,boasandfarrand1899; hayden1997; teit1906b,Binford_2001_Table_5.01,
B277,,1880,B001,10,,stern1934,Binford_2001_Table_5.01,
B278,,1860,B001,10,,olson1936; schalk1978,Binford_2001_Table_5.01,
B279,,1880,B001,10,,cybulski1990b; duff1952; schalk1978,Binford_2001_Table_5.01,
B28,,1860,B001,1,,bogoras1904; haydenetal1996; krupnik1983; moore1923; szathmary1984,Binford_2001_Table_5.01,
B280,,1880,B001,10,,hilltout1904; suttles1990; wilson1866,Binford_2001_Table_5.01,
B281,,NA,B001,30,,seaburgandmiller1990; taylor1974a,Binford_2001_Table_5.01,
B282,,1860,B001,10,,kennedyandbouchard1990,Binford_2001_Table_5.01,
B283,,1880,B001,10,,cybulski1990b; hilton1990,Binford_2001_Table_5.01,
B284,,1880,B001,10,,pettitt1950,Binford_2001_Table_5.01,
B285,,1860,B001,10,,boyd1990; eells1884; schalk1978; suttles1990,Binford_2001_Table_5.01,
B286,,1860,B001,10,,gunther1962; schalk1978; swan1870,Binford_2001_Table_5.01,
B287,,1880,B001,10,,olson1940; schalk1978,Binford_2001_Table_5.01,
B288,,1890,B001,5,,boasandfarrand1899; cybulski1990b; kane1859; schalk1978,Binford_2001_Table_5.01,
B289,,1880,B001,5,,boasandfarrand1899; halpinandseguin1990; kane1859; schalk1978,Binford_2001_Table_5.01,
B290,,1890,B001,1,,cybulski1990b; kane1859; schalk1978,Binford_2001_Table_5.01,
B291,,1880,B001,5,,boasandfarrand1899; cybulski1990b; mcllwraith1948; schalk1978,Binford_2001_Table_5.01,
B292,,1880,B001,1,,kane1859; mitchellanddonald1988; schalk1978,Binford_2001_Table_5.01,
B293,,1880,B001,1,,adams1973; boasandfarrand1899; cybulski1990b; halpinandseguin1990; kane1859,Binford_2001_Table_5.01,
B294,,1840,B001,1,,holmberg1985; knechtandjordan1985,Binford_2001_Table_5.01,
B295,,1890,B001,0.01,,birketsmithanddelaguna1938; delaguna1990,Binford_2001_Table_5.01,
B296,,1850,B001,5,,hrdlicka1930; michael1967; nelson1899; oswalt1966; oswaltandvanstone1967; oswaltperscomm1966; porter1893,Binford_2001_Table_5.01,
B297,,1930,B001,0.01,,birketsmith1953; delaguna1956; michael1967,Binford_2001_Table_5.01,
B298,,1830,B001,1,,lantis1970; lantis1984; mickey1955; mitchellanddonald1988; newman1960,Binford_2001_Table_5.01,
B299,,1930,B001,1,,hrdlicka1930; lantis1946; lantis1960,Binford_2001_Table_5.01,
B3,,1900,B001,70,,hagen1908; persoon1989; volz1909,Binford_2001_Table_5.01,
B315,,1850,B001,30,,murdock1980,Binford_2001_Table_5.01,
B316,,1860,B001,30,,,Binford_2001_Table_5.01,
B317,,1870,B001,20,,teit1928,Binford_2001_Table_5.01,
B318,,1880,B001,30,,,Binford_2001_Table_5.01,
B319,,1860,B001,25,,spierandsapir1930,Binford_2001_Table_5.01,
B320,,1860,B001,20,,teit1930,Binford_2001_Table_5.01,
B321,,1880,B001,15,,clineetal1938,Binford_2001_Table_5.01,
B322,,1860,B001,25,,grabert1974; teit1930,Binford_2001_Table_5.01,
B323,,1870,B001,25,,kelly1995; ray1932; teit1930,Binford_2001_Table_5.01,
B324,,1850,B001,33,,spinden1908,Binford_2001_Table_5.01,
B325,,1860,B001,20,,boasandfarrand1899; haydenetal1996; teit1900,Binford_2001_Table_5.01,
B326,,1870,B001,20,,teit1930,Binford_2001_Table_5.01,
B327,,1870,B001,15,,jenness1935; quimby1962,Binford_2001_Table_5.01,
B328,,1800,B001,15,,kinietz1947,Binford_2001_Table_5.01,
B329,,1700,B001,10,,boas1895a; speck1922; speckanddexter1951; wallisandwallis1955,Binford_2001_Table_5.01,
B330,,1860,B001,20,,ewers1955; teit1930; turneyhigh1937,Binford_2001_Table_5.01,
B331,,1880,B001,10,,hickerson1967; landes1937a,Binford_2001_Table_5.01,
B332,,1870,B001,5,,bishop1969; bishop1978; grant1924; hallowell1938; hallowell1955; skinner1911,Binford_2001_Table_5.01,
B333,,1850,B001,15,,chamberlain1892; dawson1891; teit1900; teit1905,Binford_2001_Table_5.01,
B334,,1940,B001,10,,dunning1959; grant1924; rogers1969,Binford_2001_Table_5.01,
B335,,1900,B001,15,,grant1924; rogers1963a; rogers1963b; rogers1969,Binford_2001_Table_5.01,
B336,,1865,B001,10,,goldman1940; jenness1943; smithnd,Binford_2001_Table_5.01,
B337,,1800,B001,10,,cameron1890; grant1960; hickerson1962,Binford_2001_Table_5.01,
B338,,1880,B001,0.9,,lips1947; morantz1983; rogers1963a; rogers1969; rogers1972; rogers1973; speck1923,Binford_2001_Table_5.01,
B339,,1850,B001,5,,dunning1959; rogers1969,Binford_2001_Table_5.01,
B340,,1900,B001,5,,morantz1983; rogers1969,Binford_2001_Table_5.01,
B341,,1890,B001,10,,boas1895a; rogersandblack1976,Binford_2001_Table_5.01,
B342,,1880,B001,10,,lane1952; tanner1944,Binford_2001_Table_5.01,
B343,,1880,B001,10,,dennison1981; grant1936; jenness1937,Binford_2001_Table_5.01,
B344,,1850,B001,10,,goddard1916; grant1936; ives1985; keith1960; nicks1980; ridington1982,Binford_2001_Table_5.01,
B345,,1860,B001,10,,helm1961; ives1985; janes1983; mackenzie1966,Binford_2001_Table_5.01,
B346,,1920,B001,10,,honigmann1949; honigmann1954,Binford_2001_Table_5.01,
B347,,1870,B001,10,,boas1901; emmons1911; maclachlan1981,Binford_2001_Table_5.01,
B348,,1880,B001,10,,boasandfarrand1899; lane1981,Binford_2001_Table_5.01,
B349,,1880,B001,10,,grant1936; jenness1937; jenness1943,Binford_2001_Table_5.01,
B35,,1950,B001,30,,,Binford_2001_Table_5.01,
B350,,1800,B001,10,,gillespie1981,Binford_2001_Table_5.01,
B351,,1880,B001,10,,adney1900; crowandobley1981,Binford_2001_Table_5.01,
B352,,1860,B001,10,,helm1961; mackenzie1966; savishinsky1974; savishinskyandhara1981; whiting1964,Binford_2001_Table_5.01,
B353,,1900,B001,5,,honigmann1949; honigmann1956b; honigmann1981; mason1967,Binford_2001_Table_5.01,
B354,,1880,B001,5,,clark1974; clark1975; mcfaydenclark1981; michael1967; sullivan1942,Binford_2001_Table_5.01,
B355,,1880,B001,5,,brumbachandjarvenpa1989; fidler1934; grant1936; irimoto1981; mullerwille1974; smith1976; smith1978; smith1981,Binford_2001_Table_5.01,
B356,,1880,B001,2,,boas1901; mckennan1964; mckennan1965; osgood1936; slobodin1969; slobodin1981,Binford_2001_Table_5.01,
B357,,1880,B001,2,,michael1967; osgood1958; oswaltandvanstone1967; porter1893; snow1981; sullivan1942,Binford_2001_Table_5.01,
B358,,1860,B001,3,,hooper1853; mackenzie1966; rushforth1977,Binford_2001_Table_5.01,
B359,,1930,B001,3,,mckennan1959; mckennan1964; pitts1972,Binford_2001_Table_5.01,
B36,,1960,B001,60,,metraux1948,Binford_2001_Table_5.01,
B360,,1900,B001,3,,morantz1983; skinner1911,Binford_2001_Table_5.01,
B361,,1860,B001,3,,helm1968; helm1972; keith1960; mackenzie1966; szathmary1984,Binford_2001_Table_5.01,
B362,,1870,B001,3,,michael1967; osgood1937; townsend1963; townsend1981,Binford_2001_Table_5.01,
B363,,1890,B001,2,,legros1982; mcclellan1981; oleary1985,Binford_2001_Table_5.01,
B364,,1860,B001,2,,michael1967; snow1981,Binford_2001_Table_5.01,
B365,,1890,B001,1,,hallowell1929; henriksen1973; tanner1944,Binford_2001_Table_5.01,
B369,,1870,B001,1,,ray1992; seltzer1933,Binford_2001_Table_5.01,
B37,,1968,B001,55,,kloos1977; kloos1982,Binford_2001_Table_5.01,
B370,,1890,B001,1,,burch1975; foote1966; giddings1956; giddingsperscomm1963,Binford_2001_Table_5.01,
B371,,1880,B001,1,,burch1975; burch1984; rodahlandedwards1952,Binford_2001_Table_5.01,
B372,,1890,B001,0.01,,graburn1969; seltzer1933; taylor1974; turner1894,Binford_2001_Table_5.01,
B373,,1890,B001,0.1,,barger1981; saladindanglure1984; willmott1960,Binford_2001_Table_5.01,
B374,,1900,B001,0.1,,arima1984; birketsmith1929; harper1964; haydenetal1996; rasmussen1930; tyrrell1897; vallee1967,Binford_2001_Table_5.01,
B375,,1900,B001,0.1,,binford1969; binfordfieldnotes1971; binfordfieldnotes1972; boas1901; burch1975,Binford_2001_Table_5.01,
B377,,1950,B001,0.1,,amsden1977; binford1971; binford1991a; binfordandchasko1976; jamison1978,Binford_2001_Table_5.01,
B378,,1910,B001,0.1,,haydenetal1996; mcghee1988; seltzer1933; smith1984; tyrrell1897,Binford_2001_Table_5.01,
B379,,1920,B001,0.1,,hrdlicka1930; hughes1960; moore1923; rodahlandedwards1952,Binford_2001_Table_5.01,
B38,,1989,B001,41,,gragson1989; greavesperscomm1993; petrullo1939,Binford_2001_Table_5.01,
B380,,1880,B001,0.01,,burch1975; jenness1922; rainey1947; seltzer1933,Binford_2001_Table_5.01,
B381,,1920,B001,0.01,,damas1972; damas1984; haydenetal1996; jenness1922; jenness1932; rasmussen1932,Binford_2001_Table_5.01,
B382,,1920,B001,0.01,,amundsen1908; briggs1970; rasmussen1931,Binford_2001_Table_5.01,
B383,,1880,B001,0.01,,hrdlicka1930; mathiassen1928; oetteking1931; rae1850; vandeveldeetal1992; vanstone1960,Binford_2001_Table_5.01,
B384,,1920,B001,0.01,,damas1992; hallowell1929; lyon1924; mathiassen1928; szathmary1984,Binford_2001_Table_5.01,
B385,,1880,B001,0.01,,birketsmith1928a; grnnowetal1983; hansen1914; perry1898; rink1875; rink1877; york1875,Binford_2001_Table_5.01,
B386,,1880,B001,0.01,,boas1888; boas1964; christy1894; hantzsch1977; low1906; oetteking1931; roberts1953,Binford_2001_Table_5.01,
B387,,1880,B001,0.01,,balikci1970; boas1907; mclintock1860; rae1850; rasmussen1931; ross1835; savelle1987; vandersteenhoven1959,Binford_2001_Table_5.01,
B388,,1880,B001,0.01,,birketsmith1928a; hansen1914; haydenetal1996; holm1914; mirsky1937a; peterson1984; poulsen1909; thalbitzer1914,Binford_2001_Table_5.01,
B389,,1880,B001,0.01,,burch1975; ray1885; roberts1953; seltzer1933; simpson1875; spencer1959,Binford_2001_Table_5.01,
B39,,1960,B001,60,,hurtadoandhill1986; hurtadoandhill1990; kirchhoff1945; metzger1968; wilbert1957,Binford_2001_Table_5.01,
B390,,1880,B001,0.01,,ekblaw1928; ekblaw1948; gilberg1984; roberts1953; steensby1910,Binford_2001_Table_5.01,
B4,,1989,B001,50,,agrawal1967; rizvi1990,Binford_2001_Table_5.01,
B40,,1990,B001,76,,politis1992; politisperscomm1992; politisperscomm1993,Binford_2001_Table_5.01,
B41,,1920,B001,70,,baldus1937; cook1908; levistrauss1936; levistrauss1970; newman1953,Binford_2001_Table_5.01,
B42,,1901,B001,20,,metraux1946guato; schmidt1942,Binford_2001_Table_5.01,
B43,,1940,B001,45,,holmberg1950,Binford_2001_Table_5.01,
B44,,1968,B001,35,,stearman1989,Binford_2001_Table_5.01,
B45,,1938,B001,75,,aspelin1976; levistrauss1948a; levistrauss1948b; levistrauss1970; newman1953; oberg1953,Binford_2001_Table_5.01,
B46,,1600,B001,25,,gogginandsturtevant1964; hann1991; widmer1983,Binford_2001_Table_5.01,
B47,,1975,B001,30,,clastres1968; clastres1972; hilletal1984; jones1983; metrauxandbaldus1946; oberg1953,Binford_2001_Table_5.01,
B48,,1880,B001,60,,ehrenreich1887; metraux1946botocudo; metrauxandbaldus1946,Binford_2001_Table_5.01,
B49,,1954,B001,55,,kozaketal1979,Binford_2001_Table_5.01,
B5,,1952,B001,35,,bose1964; cooper1991; heinegeldernandhoehngerlachstein1958; man1883; sen1962; temple1903,Binford_2001_Table_5.01,
B50,,1910,B001,35,,henry1964,Binford_2001_Table_5.01,
B51,,1870,B001,30,,boschinandmacuzzi1979; cooper1946c; goni1988; lothrop1928,Binford_2001_Table_5.01,
B52,,1880,B001,5,,cooper1946d,Binford_2001_Table_5.01,
