taxon,glottocode,xd_ids,soc_ids
bord1248,bord1248,xd1309,"SCCS158, Sa1"
brib1243,brib1243,xd1321,"SCCS157, Sa5"
cent2150,cent2150,xd1377,Sf4
chib1270,chib1270,xd1379,Sf6
cogu1240,cogu1240,xd1327,Sb2
ngab1239,ngab1239,xd1314,Sa14
