taxon,glottocode,xd_ids,soc_ids
aari1239,aari1239,"xd430, xd432, xd433","Ca23, Ca26, Ca25"
dime1235,dime1235,xd431,Ca24
hame1242,hame1242,"xd428, xd425","Ca19, Ca21"
