taxon,glottocode,xd_ids,soc_ids
ache1246,ache1246,xd920,B47
awet1244,awet1244,xd1406,Si9
coca1259,coca1259,xd1363,Se10
east2555,east2555,xd1394,Sh7
kama1373,kama1373,xd1402,Si5
mbya1239,mbya1239,xd1408,Sj10
mund1330,mund1330,xd1353,Sd1
sate1243,sate1243,xd1357,Sd5
siri1273,siri1273,xd1362,"Se1, B43"
tapi1254,tapi1254,xd1354,Sd2
temb1276,temb1276,xd1414,Sj6
tupi1273,tupi1273,xd1416,Sj8
xeta1241,xeta1241,xd921,B49
yuqu1240,yuqu1240,xd918,B44
