taxon,glottocode,xd_ids,soc_ids
bagi1246,bagi1246,xd350,Ai21
bong1285,bong1285,xd365,Ai35
efee1239,efee1239,xd927,B64
laka1254,laka1254,xd341,Ai13
lend1245,lend1245,xd358,Ai29
lese1243,lese1243,xd360,Ai30
logo1259,logo1259,xd361,Ai31
lomb1254,lomb1254,xd155,Ae35
lugb1240,lugb1240,xd362,Ai32
madi1260,madi1260,xd363,Ai33
mamv1243,mamv1243,xd379,Ai5
moru1253,moru1253,xd364,Ai34
nucl1420,nucl1420,xd339,Ai11
popo1291,popo1291,xd357,Ai28
sarr1246,sarr1246,xd351,Ai22
