ID,Society_name_EA,EA_ID corresponding to Ember concordance database,HRAF_ID (OWC),eHRAF Name,# in SCCS (same time/place focus)?,# in SCCS (different time/place focus),SCCS Name,StdLng_ID_Claire_Bowern_Aus_database,Name_Claire_Bowern_Aus_database,Binford_ID,Name_Binford,Notes_EA_Binford_match,,,,,
Ad46,Soga,Ad46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ae18,Songe,Ae18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ac25,Songo,Ac25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ae11,Songola,Ae11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ad39,Sonjo,Ad39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ab8,Sotho,Ab08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ac17,Suku,Ac17,NA,NA,6,NA,Suku,NA,NA,NA,NA,NA,,,,,
Ad22,Sukuma,Ad22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ad47,Sumbwa,Ad47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ac18,Sundi,Ac18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ab2,Swazi,Ab02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ad37,Teita,Ad37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ac19,Teke,Ac19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ae25,Tetela,Ae25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ab4,Thonga,Ab04,NA,NA,NA,3,Thonga or Bathonga,NA,NA,NA,NA,NA,,,,,
Ah25,Tigon,Ah25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ae58,Tikar,Ae58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ad40,Tiriki,Ad40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ah3,Tiv,Ah03,FF57,Tiv,16,NA,Tiv or Munshi,NA,NA,NA,NA,NA,,,,,
Ae26,Topoke,Ae26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ad48,Toro,Ad48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ab13,Tswana,Ab13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ac36,Tumbuka,Ac36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ad26,Turu,Ad26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ab6,Venda,Ab06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af40,Assini,Af40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ah8,Wute,Ah08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ab11,Xhosa,Ab11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ac20,Yaka,Ac20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af44,Alagya,Af44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ac26,Yanzi,Ac26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ac7,Yao,Ac07,FT07,Yao,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af50,Dan,Af50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ah22,Yergum,Ah22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ac8,Yombe,Ac08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ad28,Zigula,Ad28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ad49,Zinza,Ad49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ah27,Zuande,Ah27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ab12,Zulu,Ab12,FX20,Zulu,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai27,Abarambo,Ai27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai3,Azande,Ai03,F007,Azande,NA,28,Azande or Niam-Niam,NA,NA,NA,NA,NA,,,,,
Ai1,Banda,Ai01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai7,Baya,Ai07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai23,Bwaka,Ai23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ah28,Chamba,Ah28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af56,Ngere,Af56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai12,Fali,Ai12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai13,Laka,Ai13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ah30,Longuda,Ah30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai24,Mandja,Ai24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag25,Soninke,Ag25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai25,Mbandja,Ai25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai14,Mbum,Ai14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ah31,Mumuye,Ah31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai15,Mundang,Ai15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai16,Namshi,Ai16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai26,Ngbandi,Ai26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ah32,Vere,Ah32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ah33,Yungur,Ah33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag37,Awuna,Ag37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag48,Basari,Ag48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag5,Birifor,Ag05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag30,Bobo,Ag30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag38,Builsa,Ag38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag39,Dagari,Ag39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag44,Dagomba,Ag44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag33,Dian,Ag33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag3,Dogon,Ag03,FA16,Dogon,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag34,Dorosie,Ag34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag45,Gurma,Ag45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag40,Isala,Ag40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag49,Kabre,Ag49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag13,Kasena,Ag13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag10,Konkomba,Ag10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag35,Kulango,Ag35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag41,Kusasi,Ag41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag11,Lobi,Ag11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag28,Nono,Ag28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag46,Manprusi,Ag46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag31,Minianka,Ag31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag50,Moba,Ag50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag47,Mossi Ouagadou,Ag47,FA28,Mossi,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag12,Nankanse,Ag12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag42,Nunuma,Ag42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag32,Senufo,Ag32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag51,Somba,Ag51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag36,Lowiili,Ag36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag52,Tem,Ag52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag43,Vagala,Ag43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag2,Yatenga,Ag02,FA28,Mossi,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af21,Ijaw,Af21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af38,Abron,Af38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af35,Adangme,Af35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af23,Afikpo,Af23,FF26,Igbo,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af27,Afo,Af27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af12,Akyem,Af12,FE12,Twi,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag4,Tallensi,Ag04,FE11,Tallensi,23,NA,Tallensi,NA,NA,NA,NA,NA,,,,,
Af39,Anyi,Af39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af3,Ashanti,Af03,FE12,Twi,19,NA,Ashanti,NA,NA,NA,NA,NA,,,,,
Ag6,Futajalonke,Ag06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af41,Attie,Af41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af45,Avikam,Af45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af46,Bakwe,Af46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af9,Baule,Af09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af7,Bete,Af07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af37,Buem,Af37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af24,Edo,Af24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af32,Egba,Af32,FF62,Yoruba,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af33,Ekiti,Af33,FF62,Yoruba,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af36,Ewe,Af36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af42,Fanti,Af42,FE12,Twi,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af1,Fon,Af01,NA,NA,18,NA,Fon or Dahomeans,NA,NA,NA,NA,NA,,,,,
Af43,Ga,Af43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af28,Gbari,Af28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af10,Ibo,Af10,FF26,Igbo,NA,17,Ibo or Igbo,NA,NA,NA,NA,NA,,,,,
Af29,Idoma,Af29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af34,Ife,Af34,FF62,Yoruba,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af30,Igala,Af30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af13,Igbira,Af13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af25,Isoko,Af25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af22,Itsekiri,Af22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af31,Koro,Af31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af47,Kran,Af47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af48,Kru,Af48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af26,Kukuruku,Af26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af8,Nupe,Af08,FF52,Nupe,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af6,Oyo Yoruba,Af06,FF62,Yoruba,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af49,Sapo,Af49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag1,Bambara,Ag01,FA08,Bambara,22,NA,Bambara or Bamana,NA,NA,NA,NA,NA,,,,,
Ag53,Bisa,Ag53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag7,Bozo,Ag07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ah29,Daka,Ah29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag27,Diula,Ag27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af51,Gagu,Af51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af54,Gbande,Af54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af52,Guro,Af52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag23,Kasonke,Ag23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag24,Koranko,Ag24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af15,Kpelle,Af15,FD06,Kpelle,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag9,Malinke,Ag09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af5,Mende,Af05,FC07,Mende,NA,20,Mende,NA,NA,NA,NA,NA,,,,,
Ai45,Meban,Ai45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai9,Masa,Ai09,NA,NA,27,NA,Massa,NA,NA,NA,NA,NA,,,,,
Ag29,Samo,Ag29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Aj23,Plains Suk,Aj23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag26,Susu,Ag26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af11,Toma,Af11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af53,Tura,Af53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Af58,Vai,Af58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ag54,Yalunka,Ag54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai21,Bagirmi,Ai21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai35,Bongo,Ai35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai29,Lendu,Ai29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai30,Lese,Ai30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai31,Logo,Ai31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai32,Lugbara,Ai32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai33,Madi,Ai33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai5,Mamvu,Ai05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai11,Mangbetu,Ai11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai34,Moru,Ai34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai28,Popoi,Ai28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Aj25,Keyu,Aj25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai22,Sara,Ai22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Aj10,Acholi,Aj10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Aj17,Alur,Aj17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai44,Anuak,Ai44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca32,Barea,Ca32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Aj8,Bari,Aj08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Aj18,Bodi,Aj18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Aj19,Didinga,Aj19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Aj11,Dinka,Aj11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Aa2,Dorobo,Aa02,FL06,Dorobo,NA,NA,NA,NA,NA,B70,Dorobo,NA,,,,,
Aj13,Fajulu,Aj13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Aj26,Hill Suk,Aj26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Aj21,Jie,Aj21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai36,Jur,Ai36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Aj14,Kakwa,Aj14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cb21,Djafun,Cb21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Aj9,Kipsigis,Aj09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Aj15,Kuku,Aj15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Aj22,Labwor,Aj22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Aj4,Lango,Aj04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Aj12,Lotuko,Aj12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Aj6,Luo,Aj06,FL11,Luo,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Aj2,Masai,Aj02,FL12,Masai,34,NA,Masai,NA,NA,NA,NA,NA,,,,,
Cb22,Liptako,Cb22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Aj16,Mondari,Aj16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Aj7,Nandi,Aj07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Aj3,Nuer,Aj03,FJ22,Nuer,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cb8,Bororo Fulani,Cb08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Aj29,Samburu,Aj29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Aj27,Sapei,Aj27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai6,Shilluk,Ai06,FJ23,Shilluk,31,NA,Shilluk,NA,NA,NA,NA,NA,,,,,
Aj20,Suri,Aj20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Aj28,Tatoga,Aj28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Aj1,Teso,Aj01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Aj24,Topotha,Aj24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Aj5,Turkana,Aj05,FL17,Turkana,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca33,Kunama,Ca33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cd1,Barabra,Cd01,NA,NA,39,NA,Barabra,NA,NA,NA,NA,NA,,,,,
Ai8,Dilling,Ai08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cb11,Midobi,Cb11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai43,Nyima,Ai43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cc14,Daza,Cc14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cb18,Kanembu,Cb18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cb19,Kanuri,Cb19,MS14,Kanuri,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cc2,Teda,Cc02,MS22,Teda,40,NA,Teda,NA,NA,NA,NA,NA,,,,,
Ai46,Koma,Ai46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai47,Mao,Ai47,NA,NA,32,NA,Mao,NA,NA,NA,NA,NA,,,,,
Cc5,Antessar,Cc05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cc10,Asben,Cc10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cc8,Aulliminden,Cc08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cc11,Azjer,Cc11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cd7,Beraber,Cd07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cc15,Drawa,Cc15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cd11,Guanche,Cd11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cc12,Ifora,Cc12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cd4,Kabyle,Cd04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cc4,Mzab,Cc04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cd3,Riffians,Cd03,MX03,Rif,42,NA,Riffians,NA,NA,NA,NA,NA,,,,,
Cd8,Shawiya,Cd08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cd5,Shluh,Cd05,MW11,Shluh,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cc3,Siwans,Cc03,MR14,Siwans,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cd9,Tekna,Cd09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cc9,Tuareg Ahaggar,Cc09,MS25,Tuareg,41,NA,Tuareg,NA,NA,NA,NA,NA,,,,,
Cc13,Udalan,Cc13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cd10,Zekara,Cd10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca34,Ababda,Ca34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca6,Afar,Ca06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca35,Amarar,Ca35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca27,Anfillo,Ca27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca18,Arbore,Ca18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca11,Arusi,Ca11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca40,Baditu,Ca40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca23,Bako,Ca23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca19,Banna,Ca19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca28,Basketo,Ca28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca36,Beni Amer,Ca36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca5,Bisharin,Ca05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca37,Bogo,Ca37,NA,NA,38,NA,Bogo,NA,NA,NA,NA,NA,,,,,
Ca14,Burji,Ca14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca15,Darasa,Ca15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca24,Dime,Ca24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca41,Dorse,Ca41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca10,Esa,Ca10,M004,Somali,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca20,Galab,Ca20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca12,Gibe,Ca12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca9,Goroa,Ca09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca21,Hammar,Ca21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca4,Iraqw,Ca04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca29,Janjero,Ca29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca39,Jimma,Ca39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca30,Kafa,Ca30,NA,NA,33,NA,Kaffa,NA,NA,NA,NA,NA,,,,,
Ca1,Konso,Ca01,NA,NA,35,NA,Konso,NA,NA,NA,NA,NA,,,,,
Ca13,Macha,Ca13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca22,Male,Ca22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca42,Shako,Ca42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca25,Shangama,Ca25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca16,Sidamo,Ca16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca2,Somali,Ca02,M004,Somali,36,NA,Somali,NA,NA,NA,NA,NA,,,,,
Ca17,Tsamai,Ca17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ca26,Ubamer,Ca26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ah16,Angas,Ah16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cb27,Bachama,Cb27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ah34,Bata,Ah34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cb7,Bolewa,Cb07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cb5,Buduma,Cb05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ah35,Bura,Ah35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cb28,Dera,Cb28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ai17,Gisiga,Ai17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ah36,Gude,Ah36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cb9,Hausa Kanawa,Cb09,MS12,Hausa,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ah37,Hona,Ah37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Ah38,Kapsiki,Ah38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
Cb10,Karekare,Cb10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
