taxon,glottocode,xd_ids,soc_ids
huaa1248,huaa1248,xd934,B76
nuuu1241,nuuu1241,xd935,B77
xamm1241,xamm1241,xd8,"Aa8, B79"
xegw1238,xegw1238,xd936,B78
